road_id,hour,speed,congestion_status
Sahil-Kennedy,20,54,NORMAL
Basin-Ekspres,10,16,HEAVY
Sahil-Kennedy,16,35,HEAVY
Minibus-Yolu,20,12,HEAVY
Sahil-Kennedy,12,88,NORMAL
E5-Beylikduzu,18,5,LOCKED
Tem-Kavacik,12,77,NORMAL
Minibus-Yolu,9,23,LOCKED
Tem-Seyrantepe,19,15,LOCKED
E5-Beylikduzu,2,111,NORMAL
Haliç-Bridge,11,107,NORMAL
E5-Beylikduzu,17,16,HEAVY
Besiktas-Coast,18,7,LOCKED
Minibus-Yolu,11,95,NORMAL
Minibus-Yolu,19,20,HEAVY
Basin-Ekspres,3,80,NORMAL
Tem-Seyrantepe,22,83,NORMAL
Basin-Ekspres,4,29,HEAVY
Levent-Buyukdere,20,11,HEAVY
E5-Beylikduzu,22,112,NORMAL
Tem-Seyrantepe,20,23,LOCKED
Tem-Seyrantepe,15,106,NORMAL
Sahil-Kennedy,10,46,NORMAL
Sahil-Kennedy,13,86,NORMAL
Tem-Kavacik,5,118,NORMAL
Bagdat-Caddesi,10,44,NORMAL
Tem-Seyrantepe,17,57,NORMAL
E5-Bridge,0,95,NORMAL
Bagdat-Caddesi,15,78,NORMAL
E5-Bridge,5,101,NORMAL
Haliç-Bridge,5,107,NORMAL
Besiktas-Coast,21,87,NORMAL
Minibus-Yolu,23,119,NORMAL
Haliç-Bridge,0,91,NORMAL
Tem-Seyrantepe,1,75,NORMAL
E5-Beylikduzu,7,20,LOCKED
Kadikoy-Center,16,78,NORMAL
Haliç-Bridge,20,13,LOCKED
Haliç-Bridge,0,98,NORMAL
Levent-Buyukdere,23,76,NORMAL
E5-Bridge,0,95,NORMAL
Levent-Buyukdere,21,113,NORMAL
Tem-Kavacik,6,99,NORMAL
Besiktas-Coast,9,60,NORMAL
E5-Bridge,20,40,NORMAL
Besiktas-Coast,21,82,NORMAL
Haliç-Bridge,18,18,HEAVY
E5-Beylikduzu,20,8,HEAVY
Kadikoy-Center,8,19,HEAVY
Basin-Ekspres,9,55,NORMAL
Kadikoy-Center,23,104,NORMAL
Tem-Seyrantepe,18,56,NORMAL
E5-Beylikduzu,15,30,HEAVY
E5-Beylikduzu,15,113,NORMAL
Tem-Seyrantepe,6,115,NORMAL
E5-Beylikduzu,14,91,NORMAL
Besiktas-Coast,10,7,LOCKED
Kadikoy-Center,6,105,NORMAL
Bagdat-Caddesi,8,49,NORMAL
E5-Bridge,14,89,NORMAL
E5-Bridge,16,106,NORMAL
Bagdat-Caddesi,15,82,NORMAL
Tem-Seyrantepe,8,8,LOCKED
Haliç-Bridge,20,42,NORMAL
Sahil-Kennedy,15,32,HEAVY
Bagdat-Caddesi,14,102,NORMAL
Tem-Kavacik,16,91,NORMAL
Besiktas-Coast,17,53,NORMAL
Besiktas-Coast,17,49,NORMAL
Sahil-Kennedy,19,12,LOCKED
Kadikoy-Center,2,109,NORMAL
Levent-Buyukdere,12,90,NORMAL
Levent-Buyukdere,21,40,HEAVY
E5-Bridge,10,10,HEAVY
Basin-Ekspres,23,118,NORMAL
Kadikoy-Center,3,96,NORMAL
Haliç-Bridge,12,26,HEAVY
Basin-Ekspres,23,89,NORMAL
Tem-Kavacik,23,81,NORMAL
Minibus-Yolu,13,115,NORMAL
Tem-Kavacik,18,53,NORMAL
Haliç-Bridge,19,19,HEAVY
Levent-Buyukdere,10,37,NORMAL
E5-Beylikduzu,2,109,NORMAL
Tem-Seyrantepe,13,89,NORMAL
Sahil-Kennedy,3,95,NORMAL
Minibus-Yolu,4,97,NORMAL
Minibus-Yolu,10,22,HEAVY
E5-Bridge,13,72,NORMAL
Levent-Buyukdere,6,85,NORMAL
E5-Beylikduzu,0,39,HEAVY
Basin-Ekspres,14,78,NORMAL
Bagdat-Caddesi,12,91,NORMAL
Besiktas-Coast,6,38,HEAVY
Besiktas-Coast,20,5,LOCKED
Sahil-Kennedy,13,19,HEAVY
Bagdat-Caddesi,17,41,NORMAL
E5-Beylikduzu,20,13,HEAVY
Sahil-Kennedy,4,86,NORMAL
E5-Bridge,8,50,NORMAL
Kadikoy-Center,18,20,LOCKED
Haliç-Bridge,18,49,NORMAL
Bagdat-Caddesi,12,89,NORMAL
Tem-Kavacik,5,96,NORMAL
Haliç-Bridge,20,52,NORMAL
Sahil-Kennedy,8,17,LOCKED
Minibus-Yolu,13,115,NORMAL
E5-Beylikduzu,17,10,LOCKED
Basin-Ekspres,20,11,HEAVY
Sahil-Kennedy,14,110,NORMAL
Besiktas-Coast,18,25,LOCKED
Minibus-Yolu,23,89,NORMAL
Besiktas-Coast,23,116,NORMAL
Basin-Ekspres,23,84,NORMAL
E5-Beylikduzu,7,31,NORMAL
Sahil-Kennedy,10,28,HEAVY
Tem-Kavacik,8,15,HEAVY
E5-Beylikduzu,8,12,LOCKED
Levent-Buyukdere,14,117,NORMAL
Kadikoy-Center,23,105,NORMAL
Basin-Ekspres,7,16,HEAVY
Besiktas-Coast,17,24,HEAVY
Minibus-Yolu,3,71,NORMAL
E5-Bridge,7,14,LOCKED
Bagdat-Caddesi,13,87,NORMAL
Bagdat-Caddesi,19,11,LOCKED
Haliç-Bridge,22,86,NORMAL
E5-Bridge,6,14,HEAVY
E5-Bridge,12,116,NORMAL
Tem-Seyrantepe,3,120,NORMAL
Minibus-Yolu,7,5,HEAVY
Basin-Ekspres,0,106,NORMAL
Besiktas-Coast,0,110,NORMAL
Levent-Buyukdere,8,32,NORMAL
Levent-Buyukdere,19,21,HEAVY
E5-Bridge,17,47,NORMAL
E5-Beylikduzu,17,34,NORMAL
Tem-Seyrantepe,23,90,NORMAL
Levent-Buyukdere,20,7,LOCKED
Sahil-Kennedy,22,95,NORMAL
E5-Beylikduzu,6,72,NORMAL
Haliç-Bridge,6,114,NORMAL
E5-Bridge,9,14,LOCKED
Haliç-Bridge,7,25,LOCKED
Minibus-Yolu,22,73,NORMAL
Minibus-Yolu,22,103,NORMAL
Besiktas-Coast,23,34,HEAVY
Besiktas-Coast,21,116,NORMAL
Sahil-Kennedy,5,103,NORMAL
Kadikoy-Center,14,92,NORMAL
Besiktas-Coast,1,115,NORMAL
Tem-Seyrantepe,8,23,HEAVY
E5-Bridge,16,107,NORMAL
E5-Beylikduzu,15,14,HEAVY
E5-Bridge,17,54,NORMAL
Tem-Seyrantepe,3,72,NORMAL
E5-Bridge,4,100,NORMAL
Haliç-Bridge,2,72,NORMAL
Kadikoy-Center,20,5,HEAVY
Minibus-Yolu,18,23,HEAVY
Tem-Seyrantepe,19,29,LOCKED
Minibus-Yolu,10,42,NORMAL
Bagdat-Caddesi,16,104,NORMAL
Minibus-Yolu,17,16,HEAVY
Minibus-Yolu,21,95,NORMAL
Bagdat-Caddesi,11,77,NORMAL
Tem-Seyrantepe,7,50,NORMAL
Sahil-Kennedy,18,7,HEAVY
Haliç-Bridge,13,85,NORMAL
Bagdat-Caddesi,22,73,NORMAL
Minibus-Yolu,1,91,NORMAL
Sahil-Kennedy,23,21,HEAVY
Levent-Buyukdere,15,119,NORMAL
Tem-Kavacik,12,120,NORMAL
Sahil-Kennedy,2,81,NORMAL
Levent-Buyukdere,1,74,NORMAL
Sahil-Kennedy,1,12,HEAVY
E5-Beylikduzu,12,114,NORMAL
Bagdat-Caddesi,16,75,NORMAL
Sahil-Kennedy,7,21,LOCKED
Haliç-Bridge,11,115,NORMAL
E5-Bridge,13,87,NORMAL
Besiktas-Coast,3,73,NORMAL
Bagdat-Caddesi,1,21,HEAVY
Tem-Seyrantepe,20,34,NORMAL
Tem-Seyrantepe,9,29,HEAVY
Haliç-Bridge,22,70,NORMAL
Basin-Ekspres,13,91,NORMAL
Haliç-Bridge,20,19,LOCKED
Basin-Ekspres,7,43,NORMAL
Levent-Buyukdere,12,120,NORMAL
Basin-Ekspres,18,59,NORMAL
E5-Beylikduzu,5,71,NORMAL
Bagdat-Caddesi,3,101,NORMAL
Tem-Kavacik,16,12,HEAVY
Tem-Kavacik,1,73,NORMAL
Besiktas-Coast,11,70,NORMAL
Bagdat-Caddesi,4,102,NORMAL
Tem-Kavacik,16,114,NORMAL
Sahil-Kennedy,23,115,NORMAL
Levent-Buyukdere,14,119,NORMAL
Basin-Ekspres,23,73,NORMAL
Minibus-Yolu,6,100,NORMAL
Tem-Seyrantepe,16,116,NORMAL
Besiktas-Coast,12,104,NORMAL
Levent-Buyukdere,7,15,LOCKED
Minibus-Yolu,19,10,LOCKED
Kadikoy-Center,22,106,NORMAL
Sahil-Kennedy,17,8,HEAVY
E5-Beylikduzu,3,113,NORMAL
Tem-Seyrantepe,9,10,HEAVY
Sahil-Kennedy,11,119,NORMAL
Besiktas-Coast,13,78,NORMAL
Levent-Buyukdere,21,40,HEAVY
Minibus-Yolu,14,100,NORMAL
Bagdat-Caddesi,13,97,NORMAL
Bagdat-Caddesi,13,87,NORMAL
Basin-Ekspres,5,79,NORMAL
E5-Bridge,22,106,NORMAL
Tem-Seyrantepe,6,71,NORMAL
Tem-Kavacik,11,103,NORMAL
Minibus-Yolu,6,118,NORMAL
Haliç-Bridge,6,95,NORMAL
Tem-Seyrantepe,0,87,NORMAL
Tem-Kavacik,21,94,NORMAL
Kadikoy-Center,5,84,NORMAL
E5-Bridge,7,27,HEAVY
Levent-Buyukdere,0,95,NORMAL
E5-Beylikduzu,13,94,NORMAL
Bagdat-Caddesi,11,89,NORMAL
Kadikoy-Center,20,42,NORMAL
Tem-Kavacik,17,30,NORMAL
Basin-Ekspres,22,25,HEAVY
Tem-Seyrantepe,17,18,HEAVY
Basin-Ekspres,5,109,NORMAL
E5-Beylikduzu,13,76,NORMAL
Basin-Ekspres,6,82,NORMAL
Minibus-Yolu,22,14,HEAVY
Minibus-Yolu,21,120,NORMAL
Sahil-Kennedy,7,14,HEAVY
Tem-Seyrantepe,11,109,NORMAL
Sahil-Kennedy,15,99,NORMAL
Tem-Kavacik,10,20,LOCKED
Bagdat-Caddesi,9,58,NORMAL
Bagdat-Caddesi,23,119,NORMAL
Bagdat-Caddesi,11,15,HEAVY
Besiktas-Coast,9,29,HEAVY
Minibus-Yolu,16,97,NORMAL
Tem-Seyrantepe,11,85,NORMAL
Tem-Seyrantepe,23,110,NORMAL
Levent-Buyukdere,11,74,NORMAL
Besiktas-Coast,14,36,HEAVY
Sahil-Kennedy,16,97,NORMAL
E5-Beylikduzu,8,27,HEAVY
Haliç-Bridge,11,79,NORMAL
E5-Beylikduzu,15,90,NORMAL
Tem-Kavacik,5,93,NORMAL
Minibus-Yolu,5,80,NORMAL
Sahil-Kennedy,2,119,NORMAL
Kadikoy-Center,2,112,NORMAL
Sahil-Kennedy,0,112,NORMAL
Basin-Ekspres,5,81,NORMAL
Tem-Kavacik,13,96,NORMAL
Kadikoy-Center,12,80,NORMAL
Basin-Ekspres,6,17,HEAVY
Levent-Buyukdere,23,87,NORMAL
Sahil-Kennedy,0,100,NORMAL
Minibus-Yolu,23,71,NORMAL
Minibus-Yolu,3,27,HEAVY
E5-Beylikduzu,9,14,LOCKED
Levent-Buyukdere,10,13,LOCKED
Levent-Buyukdere,15,74,NORMAL
Besiktas-Coast,13,97,NORMAL
Tem-Kavacik,4,116,NORMAL
Kadikoy-Center,9,15,LOCKED
Sahil-Kennedy,21,81,NORMAL
Besiktas-Coast,14,119,NORMAL
Minibus-Yolu,8,34,NORMAL
Besiktas-Coast,9,7,LOCKED
Bagdat-Caddesi,16,102,NORMAL
Tem-Kavacik,12,99,NORMAL
Kadikoy-Center,0,77,NORMAL
E5-Beylikduzu,3,74,NORMAL
E5-Bridge,5,92,NORMAL
Basin-Ekspres,15,113,NORMAL
Bagdat-Caddesi,3,109,NORMAL
E5-Bridge,2,80,NORMAL
Tem-Kavacik,13,101,NORMAL
E5-Beylikduzu,14,71,NORMAL
Kadikoy-Center,14,105,NORMAL
Minibus-Yolu,17,27,LOCKED
Basin-Ekspres,11,76,NORMAL
Haliç-Bridge,3,115,NORMAL
Levent-Buyukdere,8,24,HEAVY
Basin-Ekspres,10,30,HEAVY
Tem-Kavacik,18,7,LOCKED
Basin-Ekspres,20,40,NORMAL
Minibus-Yolu,9,43,NORMAL
Tem-Seyrantepe,16,88,NORMAL
E5-Bridge,9,37,NORMAL
Tem-Kavacik,11,84,NORMAL
Minibus-Yolu,0,75,NORMAL
Haliç-Bridge,10,51,NORMAL
Levent-Buyukdere,12,87,NORMAL
Sahil-Kennedy,9,48,NORMAL
Levent-Buyukdere,8,24,HEAVY
Sahil-Kennedy,3,117,NORMAL
E5-Beylikduzu,21,113,NORMAL
E5-Beylikduzu,3,118,NORMAL
Besiktas-Coast,1,113,NORMAL
Haliç-Bridge,1,75,NORMAL
E5-Bridge,13,103,NORMAL
Minibus-Yolu,17,12,LOCKED
Tem-Seyrantepe,4,25,HEAVY
E5-Beylikduzu,7,9,HEAVY
Kadikoy-Center,10,13,HEAVY
Minibus-Yolu,8,8,LOCKED
Levent-Buyukdere,19,22,LOCKED
E5-Bridge,4,87,NORMAL
Sahil-Kennedy,9,10,LOCKED
Basin-Ekspres,9,18,LOCKED
Besiktas-Coast,23,112,NORMAL
E5-Bridge,8,44,NORMAL
Levent-Buyukdere,21,90,NORMAL
E5-Bridge,16,110,NORMAL
Kadikoy-Center,3,72,NORMAL
Basin-Ekspres,6,74,NORMAL
E5-Bridge,3,79,NORMAL
Sahil-Kennedy,9,14,HEAVY
Basin-Ekspres,21,88,NORMAL
Haliç-Bridge,16,89,NORMAL
Haliç-Bridge,13,74,NORMAL
Besiktas-Coast,9,47,NORMAL
Besiktas-Coast,0,84,NORMAL
E5-Bridge,13,76,NORMAL
Levent-Buyukdere,6,76,NORMAL
Besiktas-Coast,10,38,NORMAL
Haliç-Bridge,15,70,NORMAL
Minibus-Yolu,8,49,NORMAL
E5-Bridge,22,88,NORMAL
Kadikoy-Center,21,88,NORMAL
Besiktas-Coast,16,108,NORMAL
Bagdat-Caddesi,2,76,NORMAL
Tem-Seyrantepe,23,109,NORMAL
Kadikoy-Center,23,117,NORMAL
Levent-Buyukdere,10,29,LOCKED
Minibus-Yolu,21,80,NORMAL
Levent-Buyukdere,4,117,NORMAL
E5-Bridge,6,91,NORMAL
Basin-Ekspres,11,74,NORMAL
Tem-Kavacik,9,57,NORMAL
Sahil-Kennedy,6,99,NORMAL
Haliç-Bridge,5,98,NORMAL
Minibus-Yolu,9,57,NORMAL
Sahil-Kennedy,13,98,NORMAL
Bagdat-Caddesi,4,74,NORMAL
Tem-Kavacik,1,90,NORMAL
Haliç-Bridge,7,60,NORMAL
Tem-Seyrantepe,22,71,NORMAL
Levent-Buyukdere,3,101,NORMAL
Basin-Ekspres,15,89,NORMAL
Minibus-Yolu,7,60,NORMAL
Tem-Kavacik,6,74,NORMAL
E5-Beylikduzu,6,13,HEAVY
Besiktas-Coast,19,16,LOCKED
E5-Bridge,22,110,NORMAL
Tem-Seyrantepe,16,107,NORMAL
Tem-Seyrantepe,9,26,LOCKED
Levent-Buyukdere,3,79,NORMAL
Haliç-Bridge,23,20,HEAVY
Bagdat-Caddesi,19,9,LOCKED
Levent-Buyukdere,14,91,NORMAL
Tem-Seyrantepe,17,20,HEAVY
Kadikoy-Center,15,76,NORMAL
Kadikoy-Center,20,7,LOCKED
Tem-Seyrantepe,1,28,HEAVY
Haliç-Bridge,5,34,HEAVY
Haliç-Bridge,19,35,NORMAL
Kadikoy-Center,8,12,HEAVY
Minibus-Yolu,19,30,HEAVY
E5-Beylikduzu,1,103,NORMAL
Sahil-Kennedy,14,80,NORMAL
Minibus-Yolu,22,88,NORMAL
E5-Beylikduzu,2,78,NORMAL
Sahil-Kennedy,16,91,NORMAL
Bagdat-Caddesi,6,89,NORMAL
Basin-Ekspres,4,101,NORMAL
Kadikoy-Center,1,89,NORMAL
Tem-Seyrantepe,9,17,HEAVY
Bagdat-Caddesi,15,71,NORMAL
Kadikoy-Center,12,76,NORMAL
E5-Bridge,17,22,HEAVY
Levent-Buyukdere,18,56,NORMAL
Kadikoy-Center,0,80,NORMAL
Levent-Buyukdere,14,88,NORMAL
Kadikoy-Center,10,35,NORMAL
Tem-Kavacik,23,31,HEAVY
Tem-Kavacik,12,82,NORMAL
Levent-Buyukdere,3,94,NORMAL
Bagdat-Caddesi,16,71,NORMAL
Levent-Buyukdere,1,105,NORMAL
Levent-Buyukdere,16,86,NORMAL
Basin-Ekspres,0,91,NORMAL
Sahil-Kennedy,7,37,NORMAL
Haliç-Bridge,15,93,NORMAL
Haliç-Bridge,13,81,NORMAL
Sahil-Kennedy,19,5,HEAVY
Basin-Ekspres,22,102,NORMAL
E5-Bridge,2,111,NORMAL
Minibus-Yolu,16,111,NORMAL
Minibus-Yolu,19,7,HEAVY
Sahil-Kennedy,10,28,LOCKED
Tem-Kavacik,18,26,LOCKED
E5-Bridge,17,52,NORMAL
Tem-Seyrantepe,11,76,NORMAL
E5-Bridge,12,78,NORMAL
Bagdat-Caddesi,4,74,NORMAL
Haliç-Bridge,22,107,NORMAL
Minibus-Yolu,17,18,LOCKED
Kadikoy-Center,15,78,NORMAL
Minibus-Yolu,13,109,NORMAL
Tem-Seyrantepe,2,21,HEAVY
Levent-Buyukdere,3,120,NORMAL
Besiktas-Coast,19,21,HEAVY
Kadikoy-Center,1,100,NORMAL
Basin-Ekspres,15,84,NORMAL
E5-Bridge,20,15,HEAVY
E5-Beylikduzu,13,73,NORMAL
Bagdat-Caddesi,7,20,HEAVY
E5-Beylikduzu,15,96,NORMAL
Minibus-Yolu,15,71,NORMAL
Levent-Buyukdere,18,22,LOCKED
Tem-Seyrantepe,17,8,HEAVY
E5-Beylikduzu,2,25,HEAVY
Basin-Ekspres,12,118,NORMAL
Tem-Kavacik,1,86,NORMAL
Kadikoy-Center,6,84,NORMAL
E5-Bridge,19,26,HEAVY
Tem-Kavacik,23,88,NORMAL
Tem-Seyrantepe,16,83,NORMAL
Tem-Kavacik,21,112,NORMAL
E5-Bridge,7,46,NORMAL
Besiktas-Coast,0,71,NORMAL
Levent-Buyukdere,20,21,HEAVY
Sahil-Kennedy,14,76,NORMAL
Kadikoy-Center,2,120,NORMAL
Kadikoy-Center,16,70,NORMAL
Haliç-Bridge,18,25,HEAVY
Haliç-Bridge,11,107,NORMAL
Basin-Ekspres,0,100,NORMAL
Bagdat-Caddesi,5,101,NORMAL
Kadikoy-Center,22,12,HEAVY
Levent-Buyukdere,1,75,NORMAL
Sahil-Kennedy,7,39,NORMAL
E5-Beylikduzu,6,76,NORMAL
Tem-Seyrantepe,20,31,NORMAL
Kadikoy-Center,1,113,NORMAL
Tem-Kavacik,14,40,HEAVY
Kadikoy-Center,3,113,NORMAL
Haliç-Bridge,20,13,LOCKED
Levent-Buyukdere,4,106,NORMAL
E5-Beylikduzu,19,27,HEAVY
E5-Beylikduzu,22,116,NORMAL
E5-Bridge,19,13,HEAVY
Tem-Seyrantepe,14,22,HEAVY
Minibus-Yolu,3,74,NORMAL
Kadikoy-Center,15,119,NORMAL
Haliç-Bridge,19,12,HEAVY
E5-Bridge,3,103,NORMAL
Haliç-Bridge,7,17,LOCKED
Tem-Seyrantepe,10,26,LOCKED
Haliç-Bridge,23,94,NORMAL
Bagdat-Caddesi,7,30,HEAVY
Basin-Ekspres,18,9,LOCKED
E5-Bridge,10,21,LOCKED
Basin-Ekspres,19,20,HEAVY
Besiktas-Coast,21,94,NORMAL
Minibus-Yolu,7,30,HEAVY
E5-Bridge,4,97,NORMAL
Levent-Buyukdere,0,117,NORMAL
E5-Bridge,1,76,NORMAL
Kadikoy-Center,20,48,NORMAL
Bagdat-Caddesi,3,30,HEAVY
Minibus-Yolu,18,19,HEAVY
Besiktas-Coast,18,15,LOCKED
E5-Bridge,9,17,LOCKED
Haliç-Bridge,17,23,HEAVY
Sahil-Kennedy,3,76,NORMAL
E5-Bridge,17,34,NORMAL
Sahil-Kennedy,21,24,HEAVY
E5-Bridge,14,89,NORMAL
Levent-Buyukdere,16,17,HEAVY
Tem-Kavacik,19,50,NORMAL
Tem-Kavacik,0,73,NORMAL
Haliç-Bridge,2,15,HEAVY
Levent-Buyukdere,19,33,NORMAL
Minibus-Yolu,10,26,HEAVY
Haliç-Bridge,11,120,NORMAL
Sahil-Kennedy,8,5,LOCKED
Tem-Kavacik,5,100,NORMAL
Sahil-Kennedy,20,37,NORMAL
Haliç-Bridge,16,89,NORMAL
E5-Bridge,6,87,NORMAL
Sahil-Kennedy,3,115,NORMAL
Levent-Buyukdere,5,91,NORMAL
Kadikoy-Center,20,48,NORMAL
Kadikoy-Center,13,90,NORMAL
Kadikoy-Center,17,29,LOCKED
Kadikoy-Center,3,120,NORMAL
E5-Bridge,16,105,NORMAL
Basin-Ekspres,7,28,LOCKED
Sahil-Kennedy,2,109,NORMAL
Sahil-Kennedy,12,84,NORMAL
E5-Beylikduzu,5,95,NORMAL
Kadikoy-Center,9,48,NORMAL
E5-Beylikduzu,18,16,LOCKED
E5-Beylikduzu,6,110,NORMAL
Bagdat-Caddesi,8,12,LOCKED
E5-Beylikduzu,6,39,HEAVY
Tem-Kavacik,20,28,HEAVY
Sahil-Kennedy,2,92,NORMAL
Sahil-Kennedy,18,42,NORMAL
Sahil-Kennedy,20,18,LOCKED
Minibus-Yolu,12,92,NORMAL
Bagdat-Caddesi,3,98,NORMAL
Basin-Ekspres,8,27,HEAVY
E5-Bridge,20,45,NORMAL
E5-Bridge,18,5,HEAVY
E5-Bridge,4,90,NORMAL
Basin-Ekspres,4,83,NORMAL
Sahil-Kennedy,17,28,LOCKED
Minibus-Yolu,12,21,HEAVY
Minibus-Yolu,2,99,NORMAL
Minibus-Yolu,15,73,NORMAL
Minibus-Yolu,0,79,NORMAL
Sahil-Kennedy,12,112,NORMAL
Sahil-Kennedy,6,82,NORMAL
E5-Bridge,10,46,NORMAL
Minibus-Yolu,10,29,HEAVY
E5-Bridge,3,105,NORMAL
Basin-Ekspres,3,72,NORMAL
Haliç-Bridge,18,10,HEAVY
Kadikoy-Center,19,27,HEAVY
Levent-Buyukdere,14,96,NORMAL
E5-Bridge,15,118,NORMAL
Haliç-Bridge,15,90,NORMAL
Levent-Buyukdere,5,88,NORMAL
Minibus-Yolu,15,98,NORMAL
Basin-Ekspres,14,72,NORMAL
E5-Beylikduzu,13,104,NORMAL
Levent-Buyukdere,8,41,NORMAL
Kadikoy-Center,6,117,NORMAL
Bagdat-Caddesi,10,53,NORMAL
E5-Beylikduzu,22,114,NORMAL
Bagdat-Caddesi,12,84,NORMAL
Besiktas-Coast,2,112,NORMAL
Besiktas-Coast,17,18,HEAVY
Bagdat-Caddesi,22,80,NORMAL
Besiktas-Coast,0,117,NORMAL
Kadikoy-Center,15,73,NORMAL
Haliç-Bridge,2,80,NORMAL
Haliç-Bridge,21,101,NORMAL
Haliç-Bridge,21,80,NORMAL
Tem-Seyrantepe,5,35,HEAVY
Tem-Seyrantepe,4,81,NORMAL
Basin-Ekspres,1,109,NORMAL
Kadikoy-Center,16,15,HEAVY
E5-Bridge,0,117,NORMAL
E5-Beylikduzu,20,19,HEAVY
Minibus-Yolu,7,19,LOCKED
Minibus-Yolu,17,21,HEAVY
E5-Bridge,7,11,LOCKED
Tem-Seyrantepe,16,101,NORMAL
Besiktas-Coast,14,101,NORMAL
Bagdat-Caddesi,15,87,NORMAL
Besiktas-Coast,6,112,NORMAL
E5-Bridge,23,73,NORMAL
Sahil-Kennedy,21,83,NORMAL
Sahil-Kennedy,11,71,NORMAL
Sahil-Kennedy,5,97,NORMAL
Bagdat-Caddesi,17,16,LOCKED
Tem-Kavacik,7,13,HEAVY
Sahil-Kennedy,20,17,HEAVY
Haliç-Bridge,3,99,NORMAL
E5-Bridge,3,91,NORMAL
Bagdat-Caddesi,14,91,NORMAL
Tem-Seyrantepe,11,78,NORMAL
Minibus-Yolu,4,97,NORMAL
E5-Bridge,4,77,NORMAL
Minibus-Yolu,12,86,NORMAL
Minibus-Yolu,16,96,NORMAL
Sahil-Kennedy,11,82,NORMAL
Sahil-Kennedy,10,36,NORMAL
Kadikoy-Center,7,7,HEAVY
Bagdat-Caddesi,16,92,NORMAL
Minibus-Yolu,1,36,HEAVY
Bagdat-Caddesi,0,112,NORMAL
Sahil-Kennedy,14,108,NORMAL
Haliç-Bridge,6,105,NORMAL
Basin-Ekspres,0,109,NORMAL
Besiktas-Coast,10,54,NORMAL
Basin-Ekspres,1,79,NORMAL
E5-Beylikduzu,17,33,NORMAL
Tem-Seyrantepe,6,22,HEAVY
Tem-Seyrantepe,15,101,NORMAL
Haliç-Bridge,2,98,NORMAL
Basin-Ekspres,7,7,LOCKED
Haliç-Bridge,7,50,NORMAL
E5-Beylikduzu,2,99,NORMAL
Tem-Kavacik,16,103,NORMAL
Minibus-Yolu,5,81,NORMAL
Besiktas-Coast,11,115,NORMAL
Kadikoy-Center,8,49,NORMAL
Bagdat-Caddesi,14,112,NORMAL
Tem-Kavacik,3,102,NORMAL
E5-Bridge,18,11,LOCKED
Haliç-Bridge,4,87,NORMAL
Sahil-Kennedy,22,82,NORMAL
Sahil-Kennedy,18,13,HEAVY
Tem-Seyrantepe,13,77,NORMAL
Sahil-Kennedy,23,88,NORMAL
E5-Beylikduzu,21,34,HEAVY
Basin-Ekspres,4,84,NORMAL
Besiktas-Coast,12,95,NORMAL
Basin-Ekspres,13,86,NORMAL
E5-Beylikduzu,5,10,HEAVY
Minibus-Yolu,15,92,NORMAL
E5-Beylikduzu,17,23,LOCKED
Sahil-Kennedy,15,119,NORMAL
Besiktas-Coast,9,33,NORMAL
Kadikoy-Center,23,83,NORMAL
Besiktas-Coast,13,93,NORMAL
E5-Beylikduzu,9,12,HEAVY
Besiktas-Coast,17,22,HEAVY
Bagdat-Caddesi,2,85,NORMAL
Besiktas-Coast,19,37,NORMAL
Minibus-Yolu,0,72,NORMAL
Haliç-Bridge,0,85,NORMAL
Levent-Buyukdere,18,11,HEAVY
E5-Beylikduzu,19,54,NORMAL
Levent-Buyukdere,9,29,LOCKED
E5-Beylikduzu,17,26,HEAVY
E5-Beylikduzu,2,116,NORMAL
Tem-Seyrantepe,23,115,NORMAL
Kadikoy-Center,21,70,NORMAL
Bagdat-Caddesi,12,108,NORMAL
Haliç-Bridge,21,108,NORMAL
Tem-Seyrantepe,20,24,HEAVY
Minibus-Yolu,4,92,NORMAL
Tem-Kavacik,1,107,NORMAL
Tem-Seyrantepe,13,20,HEAVY
Tem-Kavacik,12,107,NORMAL
Bagdat-Caddesi,5,114,NORMAL
E5-Bridge,4,89,NORMAL
Minibus-Yolu,6,76,NORMAL
Basin-Ekspres,14,21,HEAVY
Basin-Ekspres,4,96,NORMAL
Tem-Seyrantepe,3,70,NORMAL
Basin-Ekspres,0,77,NORMAL
Bagdat-Caddesi,16,77,NORMAL
Sahil-Kennedy,0,92,NORMAL
Besiktas-Coast,8,19,LOCKED
E5-Beylikduzu,0,21,HEAVY
Sahil-Kennedy,15,33,HEAVY
Kadikoy-Center,3,91,NORMAL
Minibus-Yolu,5,71,NORMAL
Basin-Ekspres,13,92,NORMAL
Basin-Ekspres,4,84,NORMAL
Tem-Kavacik,12,77,NORMAL
Haliç-Bridge,7,7,LOCKED
Tem-Kavacik,18,28,HEAVY
Levent-Buyukdere,8,22,HEAVY
E5-Bridge,10,14,LOCKED
Minibus-Yolu,10,29,HEAVY
Minibus-Yolu,20,24,HEAVY
Haliç-Bridge,19,18,LOCKED
E5-Beylikduzu,3,115,NORMAL
Basin-Ekspres,13,111,NORMAL
E5-Bridge,16,118,NORMAL
Haliç-Bridge,20,8,LOCKED
E5-Beylikduzu,3,108,NORMAL
Minibus-Yolu,17,11,LOCKED
Tem-Kavacik,1,105,NORMAL
Basin-Ekspres,11,114,NORMAL
Tem-Seyrantepe,8,20,HEAVY
