road_id,hour,speed,congestion_status
E5-Beylikduzu,7,27,LOCKED
E5-Beylikduzu,0,83,NORMAL
Kadikoy-Center,7,16,LOCKED
Levent-Buyukdere,11,80,NORMAL
Haliç-Bridge,9,47,NORMAL
Basin-Ekspres,10,26,LOCKED
Tem-Seyrantepe,18,23,HEAVY
Bagdat-Caddesi,11,19,HEAVY
Levent-Buyukdere,6,84,NORMAL
Haliç-Bridge,22,25,HEAVY
Haliç-Bridge,0,114,NORMAL
Tem-Kavacik,5,82,NORMAL
Levent-Buyukdere,7,46,NORMAL
E5-Bridge,15,82,NORMAL
Basin-Ekspres,3,78,NORMAL
Sahil-Kennedy,11,107,NORMAL
Sahil-Kennedy,15,21,HEAVY
E5-Beylikduzu,16,84,NORMAL
Besiktas-Coast,23,82,NORMAL
Minibus-Yolu,15,12,HEAVY
Tem-Kavacik,12,98,NORMAL
Minibus-Yolu,4,40,HEAVY
Kadikoy-Center,20,35,NORMAL
Tem-Kavacik,8,48,NORMAL
Haliç-Bridge,22,95,NORMAL
Besiktas-Coast,21,16,HEAVY
Bagdat-Caddesi,11,18,HEAVY
Haliç-Bridge,6,117,NORMAL
Sahil-Kennedy,9,17,LOCKED
E5-Bridge,17,27,LOCKED
Tem-Seyrantepe,7,30,HEAVY
Bagdat-Caddesi,17,8,HEAVY
Bagdat-Caddesi,11,98,NORMAL
Tem-Seyrantepe,15,104,NORMAL
E5-Bridge,7,27,LOCKED
Besiktas-Coast,5,10,HEAVY
Tem-Kavacik,1,120,NORMAL
Tem-Kavacik,3,31,HEAVY
E5-Beylikduzu,6,105,NORMAL
E5-Bridge,4,117,NORMAL
Sahil-Kennedy,21,98,NORMAL
Sahil-Kennedy,9,41,NORMAL
Levent-Buyukdere,21,111,NORMAL
Kadikoy-Center,12,10,HEAVY
Sahil-Kennedy,5,75,NORMAL
E5-Bridge,12,75,NORMAL
Tem-Kavacik,17,54,NORMAL
Basin-Ekspres,16,117,NORMAL
E5-Beylikduzu,12,75,NORMAL
Basin-Ekspres,7,19,HEAVY
Tem-Seyrantepe,20,20,HEAVY
Tem-Kavacik,23,88,NORMAL
Besiktas-Coast,15,71,NORMAL
Levent-Buyukdere,22,10,HEAVY
Kadikoy-Center,9,30,LOCKED
Basin-Ekspres,13,114,NORMAL
Sahil-Kennedy,18,53,NORMAL
Bagdat-Caddesi,23,35,HEAVY
Bagdat-Caddesi,6,85,NORMAL
Minibus-Yolu,19,8,LOCKED
E5-Bridge,15,99,NORMAL
Bagdat-Caddesi,5,19,HEAVY
Bagdat-Caddesi,13,72,NORMAL
Levent-Buyukdere,1,105,NORMAL
Levent-Buyukdere,2,14,HEAVY
E5-Bridge,14,76,NORMAL
Minibus-Yolu,22,74,NORMAL
Haliç-Bridge,6,12,HEAVY
Haliç-Bridge,0,85,NORMAL
Haliç-Bridge,19,16,LOCKED
Haliç-Bridge,6,88,NORMAL
Besiktas-Coast,18,11,LOCKED
Minibus-Yolu,1,104,NORMAL
E5-Beylikduzu,16,72,NORMAL
Kadikoy-Center,10,24,HEAVY
E5-Bridge,11,109,NORMAL
Haliç-Bridge,18,37,NORMAL
Levent-Buyukdere,20,39,NORMAL
Basin-Ekspres,1,91,NORMAL
Haliç-Bridge,7,7,LOCKED
Tem-Kavacik,19,10,HEAVY
Besiktas-Coast,17,46,NORMAL
Kadikoy-Center,7,19,HEAVY
Tem-Seyrantepe,8,30,LOCKED
E5-Beylikduzu,20,45,NORMAL
Basin-Ekspres,14,71,NORMAL
Bagdat-Caddesi,11,96,NORMAL
Besiktas-Coast,14,116,NORMAL
Haliç-Bridge,9,59,NORMAL
Basin-Ekspres,17,27,HEAVY
Bagdat-Caddesi,13,84,NORMAL
Besiktas-Coast,7,16,HEAVY
Tem-Seyrantepe,13,100,NORMAL
E5-Beylikduzu,1,83,NORMAL
E5-Beylikduzu,17,26,LOCKED
Sahil-Kennedy,5,115,NORMAL
Basin-Ekspres,9,30,NORMAL
Besiktas-Coast,14,117,NORMAL
E5-Beylikduzu,6,89,NORMAL
Kadikoy-Center,13,76,NORMAL
Basin-Ekspres,14,89,NORMAL
Basin-Ekspres,19,25,LOCKED
Haliç-Bridge,6,74,NORMAL
Haliç-Bridge,11,119,NORMAL
E5-Beylikduzu,18,5,HEAVY
Sahil-Kennedy,16,101,NORMAL
Tem-Kavacik,6,86,NORMAL
Tem-Kavacik,6,108,NORMAL
E5-Beylikduzu,12,70,NORMAL
Haliç-Bridge,11,103,NORMAL
E5-Beylikduzu,19,32,NORMAL
Sahil-Kennedy,20,22,LOCKED
Besiktas-Coast,19,15,HEAVY
E5-Bridge,11,114,NORMAL
Besiktas-Coast,10,12,LOCKED
Basin-Ekspres,2,98,NORMAL
Kadikoy-Center,16,90,NORMAL
Tem-Seyrantepe,14,111,NORMAL
Levent-Buyukdere,16,91,NORMAL
Sahil-Kennedy,9,19,LOCKED
Tem-Seyrantepe,20,20,LOCKED
Minibus-Yolu,14,116,NORMAL
Besiktas-Coast,23,89,NORMAL
E5-Bridge,10,16,HEAVY
Besiktas-Coast,21,96,NORMAL
Besiktas-Coast,2,115,NORMAL
Haliç-Bridge,5,113,NORMAL
Haliç-Bridge,6,87,NORMAL
Levent-Buyukdere,23,100,NORMAL
E5-Bridge,4,19,HEAVY
Basin-Ekspres,0,86,NORMAL
Minibus-Yolu,8,36,NORMAL
Tem-Seyrantepe,13,33,HEAVY
Minibus-Yolu,21,109,NORMAL
E5-Beylikduzu,0,104,NORMAL
Haliç-Bridge,1,100,NORMAL
Basin-Ekspres,5,34,HEAVY
Tem-Kavacik,8,52,NORMAL
E5-Bridge,1,119,NORMAL
E5-Beylikduzu,18,23,HEAVY
Basin-Ekspres,16,31,HEAVY
Sahil-Kennedy,1,114,NORMAL
E5-Bridge,0,91,NORMAL
Kadikoy-Center,5,109,NORMAL
Levent-Buyukdere,19,59,NORMAL
Tem-Kavacik,12,97,NORMAL
E5-Bridge,16,113,NORMAL
E5-Bridge,11,82,NORMAL
Tem-Kavacik,2,31,HEAVY
Haliç-Bridge,3,76,NORMAL
Minibus-Yolu,0,113,NORMAL
Haliç-Bridge,10,6,LOCKED
Tem-Kavacik,14,110,NORMAL
Minibus-Yolu,13,116,NORMAL
Minibus-Yolu,10,51,NORMAL
Basin-Ekspres,23,88,NORMAL
Haliç-Bridge,23,81,NORMAL
E5-Beylikduzu,2,112,NORMAL
E5-Bridge,12,77,NORMAL
E5-Beylikduzu,23,108,NORMAL
Haliç-Bridge,22,80,NORMAL
Basin-Ekspres,17,17,HEAVY
Tem-Seyrantepe,6,114,NORMAL
Minibus-Yolu,3,109,NORMAL
Haliç-Bridge,0,17,HEAVY
E5-Bridge,21,18,HEAVY
Tem-Kavacik,22,79,NORMAL
Tem-Seyrantepe,2,91,NORMAL
E5-Bridge,13,95,NORMAL
Besiktas-Coast,12,87,NORMAL
Basin-Ekspres,12,96,NORMAL
Tem-Kavacik,4,99,NORMAL
Besiktas-Coast,21,88,NORMAL
Besiktas-Coast,8,34,NORMAL
Tem-Seyrantepe,18,30,LOCKED
Kadikoy-Center,22,111,NORMAL
Minibus-Yolu,12,113,NORMAL
Haliç-Bridge,5,109,NORMAL
E5-Beylikduzu,10,10,HEAVY
Basin-Ekspres,10,5,HEAVY
Haliç-Bridge,1,86,NORMAL
Bagdat-Caddesi,18,18,LOCKED
Besiktas-Coast,16,15,HEAVY
Kadikoy-Center,22,107,NORMAL
Besiktas-Coast,19,29,HEAVY
Basin-Ekspres,13,76,NORMAL
Besiktas-Coast,1,39,HEAVY
Haliç-Bridge,4,113,NORMAL
Besiktas-Coast,18,12,LOCKED
Tem-Kavacik,9,39,NORMAL
Tem-Seyrantepe,22,34,HEAVY
E5-Beylikduzu,17,43,NORMAL
E5-Beylikduzu,10,52,NORMAL
Bagdat-Caddesi,20,5,HEAVY
Tem-Seyrantepe,4,91,NORMAL
Besiktas-Coast,11,73,NORMAL
E5-Bridge,18,49,NORMAL
Tem-Kavacik,8,8,HEAVY
Levent-Buyukdere,20,18,LOCKED
Basin-Ekspres,20,11,LOCKED
Haliç-Bridge,5,113,NORMAL
Besiktas-Coast,7,16,LOCKED
E5-Beylikduzu,17,17,HEAVY
Sahil-Kennedy,1,119,NORMAL
Levent-Buyukdere,23,10,HEAVY
Tem-Kavacik,3,76,NORMAL
E5-Beylikduzu,19,30,NORMAL
Tem-Kavacik,11,29,HEAVY
Sahil-Kennedy,0,19,HEAVY
Besiktas-Coast,1,86,NORMAL
Levent-Buyukdere,10,40,NORMAL
Basin-Ekspres,18,25,HEAVY
Sahil-Kennedy,16,25,HEAVY
E5-Beylikduzu,5,74,NORMAL
E5-Beylikduzu,18,25,HEAVY
Basin-Ekspres,22,83,NORMAL
Basin-Ekspres,19,7,LOCKED
E5-Beylikduzu,12,76,NORMAL
Besiktas-Coast,9,22,LOCKED
Minibus-Yolu,19,50,NORMAL
Tem-Kavacik,6,113,NORMAL
Haliç-Bridge,6,75,NORMAL
Sahil-Kennedy,11,83,NORMAL
Tem-Kavacik,18,29,HEAVY
Kadikoy-Center,3,101,NORMAL
E5-Bridge,12,85,NORMAL
Bagdat-Caddesi,1,86,NORMAL
E5-Bridge,5,96,NORMAL
Sahil-Kennedy,20,30,LOCKED
E5-Beylikduzu,6,73,NORMAL
Minibus-Yolu,19,46,NORMAL
Tem-Kavacik,10,18,LOCKED
Besiktas-Coast,7,21,HEAVY
Levent-Buyukdere,9,23,HEAVY
Tem-Kavacik,17,11,HEAVY
Kadikoy-Center,14,90,NORMAL
Levent-Buyukdere,5,117,NORMAL
E5-Bridge,23,72,NORMAL
E5-Beylikduzu,23,112,NORMAL
Tem-Kavacik,6,34,HEAVY
Haliç-Bridge,19,42,NORMAL
Tem-Kavacik,6,75,NORMAL
Haliç-Bridge,14,120,NORMAL
Bagdat-Caddesi,20,33,NORMAL
Basin-Ekspres,2,76,NORMAL
Besiktas-Coast,5,77,NORMAL
Besiktas-Coast,6,108,NORMAL
E5-Bridge,3,87,NORMAL
Tem-Kavacik,0,82,NORMAL
Kadikoy-Center,2,112,NORMAL
Tem-Seyrantepe,21,78,NORMAL
Sahil-Kennedy,3,107,NORMAL
Sahil-Kennedy,4,27,HEAVY
Basin-Ekspres,12,73,NORMAL
E5-Bridge,17,47,NORMAL
Tem-Kavacik,2,88,NORMAL
E5-Bridge,23,16,HEAVY
E5-Beylikduzu,12,112,NORMAL
Tem-Seyrantepe,22,116,NORMAL
Tem-Seyrantepe,14,104,NORMAL
Haliç-Bridge,6,120,NORMAL
Tem-Seyrantepe,17,29,LOCKED
Bagdat-Caddesi,6,117,NORMAL
Besiktas-Coast,3,91,NORMAL
Haliç-Bridge,14,20,HEAVY
Bagdat-Caddesi,0,75,NORMAL
Bagdat-Caddesi,1,90,NORMAL
E5-Bridge,0,89,NORMAL
Sahil-Kennedy,9,19,LOCKED
Haliç-Bridge,16,96,NORMAL
Kadikoy-Center,17,30,LOCKED
Besiktas-Coast,17,29,LOCKED
Besiktas-Coast,3,94,NORMAL
Haliç-Bridge,18,22,LOCKED
Kadikoy-Center,9,41,NORMAL
Levent-Buyukdere,18,30,LOCKED
Basin-Ekspres,22,83,NORMAL
Minibus-Yolu,4,92,NORMAL
Haliç-Bridge,22,75,NORMAL
Sahil-Kennedy,6,95,NORMAL
Sahil-Kennedy,10,14,LOCKED
Besiktas-Coast,23,110,NORMAL
E5-Bridge,6,75,NORMAL
Tem-Seyrantepe,19,22,LOCKED
E5-Beylikduzu,13,106,NORMAL
E5-Beylikduzu,14,99,NORMAL
Basin-Ekspres,22,96,NORMAL
Sahil-Kennedy,2,89,NORMAL
Tem-Seyrantepe,20,24,LOCKED
Basin-Ekspres,1,80,NORMAL
Minibus-Yolu,17,9,LOCKED
Kadikoy-Center,20,28,HEAVY
Minibus-Yolu,0,119,NORMAL
Haliç-Bridge,8,43,NORMAL
Kadikoy-Center,10,44,NORMAL
Sahil-Kennedy,11,102,NORMAL
Tem-Seyrantepe,2,92,NORMAL
E5-Beylikduzu,22,70,NORMAL
Besiktas-Coast,10,32,NORMAL
Sahil-Kennedy,23,100,NORMAL
Bagdat-Caddesi,12,70,NORMAL
Tem-Seyrantepe,20,58,NORMAL
Tem-Seyrantepe,3,82,NORMAL
Tem-Kavacik,14,79,NORMAL
Sahil-Kennedy,22,89,NORMAL
E5-Bridge,15,115,NORMAL
Haliç-Bridge,6,91,NORMAL
Tem-Kavacik,19,31,NORMAL
Haliç-Bridge,9,57,NORMAL
Haliç-Bridge,12,99,NORMAL
Haliç-Bridge,2,120,NORMAL
Besiktas-Coast,12,16,HEAVY
Basin-Ekspres,20,5,HEAVY
E5-Beylikduzu,18,29,HEAVY
Tem-Kavacik,22,70,NORMAL
Tem-Seyrantepe,6,105,NORMAL
E5-Beylikduzu,11,86,NORMAL
Besiktas-Coast,18,30,LOCKED
Bagdat-Caddesi,23,120,NORMAL
E5-Bridge,16,98,NORMAL
Sahil-Kennedy,22,110,NORMAL
Besiktas-Coast,8,16,HEAVY
Tem-Kavacik,23,117,NORMAL
E5-Bridge,16,24,HEAVY
Kadikoy-Center,14,111,NORMAL
Minibus-Yolu,19,19,HEAVY
Haliç-Bridge,8,15,LOCKED
Levent-Buyukdere,8,6,HEAVY
Basin-Ekspres,4,85,NORMAL
Bagdat-Caddesi,9,9,HEAVY
Basin-Ekspres,5,73,NORMAL
Kadikoy-Center,5,79,NORMAL
Sahil-Kennedy,18,38,NORMAL
Sahil-Kennedy,12,71,NORMAL
Haliç-Bridge,18,36,NORMAL
Levent-Buyukdere,0,88,NORMAL
Sahil-Kennedy,12,106,NORMAL
Sahil-Kennedy,20,27,LOCKED
Tem-Seyrantepe,12,96,NORMAL
E5-Bridge,14,83,NORMAL
Besiktas-Coast,6,95,NORMAL
Kadikoy-Center,16,115,NORMAL
Tem-Kavacik,3,115,NORMAL
Levent-Buyukdere,23,76,NORMAL
E5-Beylikduzu,20,9,LOCKED
Kadikoy-Center,11,80,NORMAL
E5-Beylikduzu,16,116,NORMAL
Bagdat-Caddesi,21,92,NORMAL
Besiktas-Coast,3,35,HEAVY
Minibus-Yolu,17,45,NORMAL
Sahil-Kennedy,12,112,NORMAL
E5-Beylikduzu,0,78,NORMAL
Levent-Buyukdere,13,83,NORMAL
Bagdat-Caddesi,15,98,NORMAL
Haliç-Bridge,22,16,HEAVY
Bagdat-Caddesi,21,72,NORMAL
Minibus-Yolu,19,11,LOCKED
Tem-Seyrantepe,11,84,NORMAL
Tem-Kavacik,13,110,NORMAL
Basin-Ekspres,16,88,NORMAL
Basin-Ekspres,21,17,HEAVY
Levent-Buyukdere,21,96,NORMAL
Besiktas-Coast,10,25,LOCKED
Kadikoy-Center,15,27,HEAVY
Kadikoy-Center,18,24,LOCKED
Levent-Buyukdere,0,21,HEAVY
Bagdat-Caddesi,18,24,LOCKED
Kadikoy-Center,3,76,NORMAL
Bagdat-Caddesi,10,20,HEAVY
Tem-Kavacik,6,114,NORMAL
Tem-Seyrantepe,5,89,NORMAL
Kadikoy-Center,12,82,NORMAL
Levent-Buyukdere,20,12,HEAVY
Basin-Ekspres,15,119,NORMAL
Basin-Ekspres,23,116,NORMAL
Haliç-Bridge,17,20,HEAVY
E5-Beylikduzu,16,109,NORMAL
Tem-Seyrantepe,19,7,HEAVY
Levent-Buyukdere,23,112,NORMAL
Kadikoy-Center,3,77,NORMAL
Haliç-Bridge,5,90,NORMAL
Besiktas-Coast,4,106,NORMAL
Haliç-Bridge,22,115,NORMAL
Haliç-Bridge,22,108,NORMAL
Bagdat-Caddesi,9,9,HEAVY
Tem-Kavacik,5,117,NORMAL
Levent-Buyukdere,18,8,LOCKED
Basin-Ekspres,3,109,NORMAL
Besiktas-Coast,14,91,NORMAL
Minibus-Yolu,18,52,NORMAL
E5-Beylikduzu,22,119,NORMAL
Sahil-Kennedy,8,30,HEAVY
Haliç-Bridge,2,110,NORMAL
Sahil-Kennedy,8,23,LOCKED
E5-Beylikduzu,22,112,NORMAL
E5-Bridge,20,14,LOCKED
E5-Bridge,21,74,NORMAL
Levent-Buyukdere,23,103,NORMAL
Haliç-Bridge,18,19,LOCKED
Levent-Buyukdere,13,73,NORMAL
Minibus-Yolu,2,94,NORMAL
Basin-Ekspres,0,120,NORMAL
Tem-Kavacik,11,104,NORMAL
Levent-Buyukdere,22,71,NORMAL
Besiktas-Coast,13,28,HEAVY
Basin-Ekspres,3,82,NORMAL
Kadikoy-Center,4,117,NORMAL
Levent-Buyukdere,20,28,HEAVY
Levent-Buyukdere,14,99,NORMAL
Levent-Buyukdere,4,106,NORMAL
Besiktas-Coast,12,109,NORMAL
Haliç-Bridge,17,40,NORMAL
Tem-Seyrantepe,21,79,NORMAL
Bagdat-Caddesi,20,5,LOCKED
Bagdat-Caddesi,6,101,NORMAL
Tem-Kavacik,19,21,HEAVY
Tem-Seyrantepe,21,119,NORMAL
Besiktas-Coast,10,18,LOCKED
Levent-Buyukdere,7,22,LOCKED
Bagdat-Caddesi,12,119,NORMAL
Kadikoy-Center,7,30,NORMAL
E5-Bridge,18,10,LOCKED
Levent-Buyukdere,12,79,NORMAL
Tem-Kavacik,17,56,NORMAL
Basin-Ekspres,17,15,LOCKED
Haliç-Bridge,7,9,HEAVY
E5-Beylikduzu,8,6,LOCKED
Basin-Ekspres,0,88,NORMAL
Haliç-Bridge,8,30,LOCKED
Bagdat-Caddesi,20,5,HEAVY
Levent-Buyukdere,21,21,HEAVY
Levent-Buyukdere,5,114,NORMAL
Besiktas-Coast,10,10,LOCKED
Tem-Seyrantepe,16,94,NORMAL
E5-Bridge,22,71,NORMAL
Levent-Buyukdere,1,113,NORMAL
E5-Beylikduzu,20,7,LOCKED
Tem-Seyrantepe,13,106,NORMAL
Tem-Seyrantepe,6,115,NORMAL
E5-Beylikduzu,1,25,HEAVY
Minibus-Yolu,3,30,HEAVY
Basin-Ekspres,12,104,NORMAL
Haliç-Bridge,18,29,LOCKED
Basin-Ekspres,19,26,LOCKED
Tem-Seyrantepe,0,87,NORMAL
Basin-Ekspres,8,11,LOCKED
E5-Bridge,19,56,NORMAL
E5-Bridge,6,106,NORMAL
Besiktas-Coast,22,82,NORMAL
Minibus-Yolu,3,91,NORMAL
Bagdat-Caddesi,2,85,NORMAL
Besiktas-Coast,7,11,HEAVY
Haliç-Bridge,17,5,HEAVY
Tem-Kavacik,15,70,NORMAL
Tem-Kavacik,15,102,NORMAL
Besiktas-Coast,15,100,NORMAL
Haliç-Bridge,6,108,NORMAL
Bagdat-Caddesi,17,7,LOCKED
Besiktas-Coast,2,27,HEAVY
Besiktas-Coast,14,80,NORMAL
Haliç-Bridge,0,82,NORMAL
Bagdat-Caddesi,3,80,NORMAL
Levent-Buyukdere,6,84,NORMAL
Sahil-Kennedy,15,83,NORMAL
Sahil-Kennedy,4,120,NORMAL
E5-Beylikduzu,12,22,HEAVY
Levent-Buyukdere,9,29,HEAVY
Minibus-Yolu,10,15,LOCKED
Kadikoy-Center,9,37,NORMAL
Sahil-Kennedy,1,94,NORMAL
Tem-Kavacik,12,101,NORMAL
Levent-Buyukdere,11,72,NORMAL
Tem-Kavacik,11,107,NORMAL
Bagdat-Caddesi,16,105,NORMAL
Minibus-Yolu,23,120,NORMAL
E5-Bridge,20,31,NORMAL
Kadikoy-Center,6,99,NORMAL
Kadikoy-Center,7,35,NORMAL
Besiktas-Coast,12,77,NORMAL
Basin-Ekspres,14,117,NORMAL
Besiktas-Coast,0,108,NORMAL
Kadikoy-Center,2,112,NORMAL
Tem-Seyrantepe,9,16,LOCKED
Tem-Seyrantepe,7,20,HEAVY
Kadikoy-Center,2,119,NORMAL
Basin-Ekspres,3,98,NORMAL
Levent-Buyukdere,11,101,NORMAL
Sahil-Kennedy,21,118,NORMAL
Besiktas-Coast,15,109,NORMAL
Minibus-Yolu,21,112,NORMAL
Tem-Kavacik,14,77,NORMAL
Kadikoy-Center,15,87,NORMAL
Bagdat-Caddesi,21,90,NORMAL
Basin-Ekspres,23,96,NORMAL
Bagdat-Caddesi,19,7,HEAVY
Tem-Kavacik,21,116,NORMAL
Levent-Buyukdere,18,50,NORMAL
Basin-Ekspres,4,114,NORMAL
Basin-Ekspres,10,18,LOCKED
E5-Beylikduzu,22,87,NORMAL
E5-Beylikduzu,13,110,NORMAL
Tem-Kavacik,17,10,LOCKED
Tem-Kavacik,19,22,LOCKED
E5-Beylikduzu,11,86,NORMAL
Kadikoy-Center,10,28,LOCKED
Kadikoy-Center,0,106,NORMAL
Tem-Seyrantepe,11,106,NORMAL
Basin-Ekspres,7,18,HEAVY
Minibus-Yolu,13,103,NORMAL
Sahil-Kennedy,8,57,NORMAL
E5-Bridge,2,21,HEAVY
E5-Beylikduzu,6,92,NORMAL
Haliç-Bridge,16,120,NORMAL
Kadikoy-Center,5,79,NORMAL
Tem-Seyrantepe,19,19,HEAVY
Haliç-Bridge,18,9,LOCKED
E5-Bridge,14,97,NORMAL
E5-Beylikduzu,2,94,NORMAL
E5-Bridge,10,23,HEAVY
E5-Beylikduzu,11,99,NORMAL
Tem-Kavacik,19,18,HEAVY
Basin-Ekspres,2,73,NORMAL
Besiktas-Coast,20,46,NORMAL
Tem-Kavacik,6,109,NORMAL
Basin-Ekspres,10,31,NORMAL
Basin-Ekspres,14,72,NORMAL
Minibus-Yolu,11,96,NORMAL
E5-Bridge,15,120,NORMAL
Besiktas-Coast,20,21,HEAVY
Levent-Buyukdere,17,29,LOCKED
Tem-Seyrantepe,8,59,NORMAL
Kadikoy-Center,10,29,HEAVY
E5-Bridge,12,99,NORMAL
Tem-Seyrantepe,7,19,LOCKED
Sahil-Kennedy,10,20,LOCKED
E5-Bridge,21,98,NORMAL
Bagdat-Caddesi,0,76,NORMAL
Kadikoy-Center,0,97,NORMAL
Sahil-Kennedy,2,84,NORMAL
Basin-Ekspres,4,87,NORMAL
Kadikoy-Center,20,42,NORMAL
Minibus-Yolu,12,89,NORMAL
Tem-Kavacik,5,93,NORMAL
Besiktas-Coast,14,88,NORMAL
Tem-Seyrantepe,8,5,LOCKED
Bagdat-Caddesi,2,91,NORMAL
E5-Beylikduzu,18,13,HEAVY
Besiktas-Coast,13,102,NORMAL
Haliç-Bridge,16,108,NORMAL
Levent-Buyukdere,22,117,NORMAL
Levent-Buyukdere,12,77,NORMAL
Besiktas-Coast,12,118,NORMAL
Minibus-Yolu,22,119,NORMAL
Kadikoy-Center,16,85,NORMAL
Levent-Buyukdere,13,24,HEAVY
Levent-Buyukdere,22,112,NORMAL
Tem-Seyrantepe,0,113,NORMAL
Kadikoy-Center,22,96,NORMAL
Basin-Ekspres,8,21,HEAVY
Haliç-Bridge,10,34,NORMAL
Besiktas-Coast,21,85,NORMAL
Sahil-Kennedy,5,117,NORMAL
E5-Bridge,9,42,NORMAL
E5-Bridge,16,105,NORMAL
Tem-Seyrantepe,1,120,NORMAL
Tem-Kavacik,3,29,HEAVY
Basin-Ekspres,19,15,LOCKED
Haliç-Bridge,10,7,LOCKED
Haliç-Bridge,8,37,NORMAL
Haliç-Bridge,8,24,HEAVY
Tem-Seyrantepe,2,117,NORMAL
Kadikoy-Center,5,99,NORMAL
Minibus-Yolu,5,82,NORMAL
E5-Beylikduzu,17,39,NORMAL
Tem-Seyrantepe,15,27,HEAVY
Besiktas-Coast,11,96,NORMAL
Levent-Buyukdere,2,71,NORMAL
Tem-Kavacik,1,116,NORMAL
Minibus-Yolu,23,82,NORMAL
Tem-Kavacik,4,108,NORMAL
Kadikoy-Center,16,112,NORMAL
Tem-Seyrantepe,23,96,NORMAL
Tem-Kavacik,0,81,NORMAL
E5-Bridge,4,107,NORMAL
Kadikoy-Center,10,28,LOCKED
Tem-Seyrantepe,3,81,NORMAL
Tem-Seyrantepe,7,12,HEAVY
Levent-Buyukdere,6,117,NORMAL
Haliç-Bridge,13,116,NORMAL
Levent-Buyukdere,1,33,HEAVY
Tem-Seyrantepe,15,115,NORMAL
Levent-Buyukdere,22,106,NORMAL
Besiktas-Coast,8,8,LOCKED
Minibus-Yolu,13,86,NORMAL
Basin-Ekspres,20,54,NORMAL
Besiktas-Coast,23,113,NORMAL
Tem-Kavacik,8,29,HEAVY
Tem-Kavacik,3,93,NORMAL
Basin-Ekspres,16,117,NORMAL
E5-Bridge,19,27,LOCKED
Bagdat-Caddesi,20,52,NORMAL
Sahil-Kennedy,0,89,NORMAL
Minibus-Yolu,19,9,LOCKED
Sahil-Kennedy,17,34,NORMAL
Tem-Kavacik,19,5,LOCKED
Minibus-Yolu,17,15,LOCKED
Basin-Ekspres,19,28,LOCKED
Basin-Ekspres,10,23,HEAVY
Tem-Kavacik,21,110,NORMAL
Haliç-Bridge,3,117,NORMAL
Bagdat-Caddesi,16,114,NORMAL
Minibus-Yolu,12,105,NORMAL
Haliç-Bridge,15,72,NORMAL
Levent-Buyukdere,3,77,NORMAL
Tem-Seyrantepe,6,100,NORMAL
Sahil-Kennedy,3,80,NORMAL
Tem-Kavacik,11,80,NORMAL
Kadikoy-Center,17,34,NORMAL
Kadikoy-Center,15,117,NORMAL
Minibus-Yolu,2,74,NORMAL
Haliç-Bridge,12,101,NORMAL
Kadikoy-Center,7,51,NORMAL
E5-Beylikduzu,12,102,NORMAL
Kadikoy-Center,12,11,HEAVY
Bagdat-Caddesi,10,8,LOCKED
Besiktas-Coast,9,7,HEAVY
Tem-Seyrantepe,12,11,HEAVY
Bagdat-Caddesi,20,50,NORMAL
Bagdat-Caddesi,0,117,NORMAL
Basin-Ekspres,14,73,NORMAL
Sahil-Kennedy,9,42,NORMAL
Sahil-Kennedy,6,78,NORMAL
E5-Bridge,20,15,LOCKED
Minibus-Yolu,11,117,NORMAL
Haliç-Bridge,18,30,HEAVY
Levent-Buyukdere,20,9,HEAVY
Minibus-Yolu,6,95,NORMAL
Sahil-Kennedy,5,120,NORMAL
Sahil-Kennedy,17,15,LOCKED
Tem-Kavacik,21,22,HEAVY
Levent-Buyukdere,9,28,HEAVY
Bagdat-Caddesi,5,108,NORMAL
Tem-Seyrantepe,0,102,NORMAL
E5-Bridge,15,104,NORMAL
Kadikoy-Center,8,28,LOCKED
Tem-Kavacik,21,104,NORMAL
E5-Beylikduzu,18,39,NORMAL
E5-Beylikduzu,3,34,HEAVY
Haliç-Bridge,5,119,NORMAL
E5-Bridge,15,115,NORMAL
Kadikoy-Center,17,21,HEAVY
Kadikoy-Center,5,92,NORMAL
Besiktas-Coast,10,25,LOCKED
E5-Beylikduzu,8,52,NORMAL
Tem-Seyrantepe,12,107,NORMAL
Levent-Buyukdere,6,115,NORMAL
Kadikoy-Center,6,89,NORMAL
Bagdat-Caddesi,15,107,NORMAL
Minibus-Yolu,13,38,HEAVY
Tem-Kavacik,13,120,NORMAL
E5-Beylikduzu,18,16,HEAVY
E5-Beylikduzu,11,92,NORMAL
Haliç-Bridge,19,22,HEAVY
Bagdat-Caddesi,3,89,NORMAL
E5-Bridge,14,78,NORMAL
Haliç-Bridge,0,118,NORMAL
Besiktas-Coast,3,73,NORMAL
Haliç-Bridge,23,92,NORMAL
Minibus-Yolu,19,43,NORMAL
E5-Bridge,17,35,NORMAL
Tem-Kavacik,16,93,NORMAL
Basin-Ekspres,4,109,NORMAL
Tem-Seyrantepe,9,11,LOCKED
Tem-Seyrantepe,10,13,LOCKED
Bagdat-Caddesi,3,109,NORMAL
Kadikoy-Center,23,117,NORMAL
Levent-Buyukdere,15,111,NORMAL
Kadikoy-Center,11,115,NORMAL
Tem-Seyrantepe,21,71,NORMAL
Basin-Ekspres,4,112,NORMAL
Basin-Ekspres,13,85,NORMAL
Bagdat-Caddesi,9,5,LOCKED
Besiktas-Coast,18,8,HEAVY
Sahil-Kennedy,0,77,NORMAL
Kadikoy-Center,16,33,HEAVY
